Order ID,Product Name,Category,Price,Quantity,Customer Name,Date
3325,Messi,Sports,,2,,2024-01-01
3326,MESSI,,,10,JOHN,01/02/2024
,MESSI,,318.57,,J0hn,2024-01-01
,Messi!!,Sports,,,,2024/13/01
ORD3329,messi,Elec ,,,JOHN,2024-01-01
,MESSI,,,4,john ,01/02/2024
ORD3331,Messi,sports,212.64,,John,01/02/2024
3332,messi,Elec ,unknown,,john ,
3333,,,178.25,5,J0hn,
ORD3334,,Electronics,486.76,,JOHN,
,MESSI,,,,,01/02/2024
3336,Messi,Electronics,,,JOHN,
,MESSI,,,,John,
,,,129.24,-1,JOHN,
ORD3339,Messi,sports,unknown,,JOHN,
, Messi ,,,10,J0hn,
,MESSI,sports,,6,,01/02/2024
,Messi,Sports,unknown,,,2024-01-01
,messi,Electronics,unknown,2,,
3344,,Electronics,,,,
ORD3345,,Elec ,,,J0hn,01/02/2024
,,Elec ,unknown,,J0hn,2024-01-01
3347,,Electronics,unknown,,J0hn,2024-01-01
3348,Messi!!,sports,unknown,,J0hn,2024/13/01
3349, Messi ,sports,unknown,,J0hn,01/02/2024
ORD3350,Messi,sports,239.58,7,,01/02/2024
3351,messi,Electronics,386.2,-1,john ,
3352,MESSI,Electronics,410.12,,JOHN,
ORD3353,,Electronics,,,J0hn,
3354,,Electronics,,-1,,2024-01-01
3355,MESSI,Elec ,,1,john ,01/02/2024
ORD3356,,sports,,,,2024/13/01
ORD3357,messi,Sports,168.84,,John,2024/13/01
ORD3358,,Sports,,2,John,01/02/2024
,,,,,JOHN,2024/13/01
ORD3360,messi,sports,,-1,john ,2024-01-01
, Messi ,sports,unknown,,john ,2024-01-01
,Messi!!,Sports,,4,J0hn,2024/13/01
,,,,,J0hn,
,Messi,,,,john ,2024-01-01
,,,318.24,8,john ,2024-01-01
3366, Messi ,,,3,J0hn,
3367,Messi!!,Electronics,,,J0hn,2024/13/01
,,,unknown,-1,J0hn,
3369, Messi ,Electronics,,,,
3370,messi,Sports,186.12,,J0hn,01/02/2024
,Messi!!,Elec ,unknown,,JOHN,2024/13/01
ORD3372,,Electronics,,5,,2024-01-01
ORD3373,Messi!!,Electronics,unknown,7,,
,MESSI,,unknown,-1,john ,01/02/2024
ORD3375,Messi,Electronics,203.08,,,
3376,Messi!!,Elec ,,9,john ,
3377,,Elec ,398.55,-1,john ,2024-01-01
ORD3378,messi,,,,,
ORD3379, Messi ,,,6,J0hn,
ORD3380,Messi!!,Sports,,10,John,01/02/2024
3381,,Elec ,,,,
ORD3382,Messi!!,sports,320.15,,,
,Messi!!,,48.45,1,john ,
ORD3384,Messi,Sports,unknown,-1,J0hn,
3385,MESSI,sports,unknown,,J0hn,2024/13/01
3386,,Sports,37.83,,,
, Messi ,Sports,,-1,JOHN,2024-01-01
ORD3388,messi,Elec ,unknown,,JOHN,
3389,Messi!!,Elec ,428.37,-1,,2024/13/01
,messi,Elec ,unknown,2,john ,2024/13/01
,Messi,Sports,,,,2024/13/01
3392,Messi,,75.23,,,01/02/2024
,,,,9,,01/02/2024
,Messi!!,,472.49,,J0hn,2024/13/01
3395,messi,,407.79,7,JOHN,
3396, Messi ,sports,248.4,,john ,01/02/2024
ORD3397,MESSI,sports,399.99,-1,JOHN,2024/13/01
,,,27.87,1,J0hn,2024-01-01
,messi,sports,unknown,6,,
,MESSI,Elec ,,-1,,2024-01-01
,Messi!!,,unknown,7,JOHN,2024/13/01
, Messi ,,unknown,3,J0hn,
3403,MESSI,Elec ,unknown,,john ,
3404,Messi!!,,unknown,-1,JOHN,2024-01-01
,Messi!!,Electronics,,5,,
ORD3406,MESSI,,406.95,-1,John,
3407,MESSI,Elec ,,,,
3408, Messi ,sports,,-1,john ,2024-01-01
,Messi,Sports,,,John,2024/13/01
ORD3410,,sports,unknown,,John,2024-01-01
,messi,Sports,,1,,
,,Electronics,unknown,,JOHN,2024-01-01
ORD3413,,Elec ,,,,2024/13/01
,MESSI,Sports,,,John,
ORD3415,Messi,sports,,-1,john ,
3416, Messi ,Electronics,,,,
3417,Messi!!,Electronics,299.66,3,,
,Messi,Sports,399.22,5,JOHN,2024/13/01
ORD3419,,,unknown,,John,01/02/2024
3420,Messi!!,,163.78,,JOHN,2024-01-01
3421,Messi,sports,,,John,2024/13/01
,messi,,155.5,,John,01/02/2024
, Messi ,sports,,10,john ,2024-01-01
3424,Messi,,unknown,,,2024-01-01
ORD3425,messi,Elec ,327.08,6,JOHN,2024/13/01
,,Elec ,,8,JOHN,
3427,messi,Sports,321.29,,john ,2024-01-01
,messi,,unknown,6,john ,2024-01-01
,messi,,unknown,,john ,2024-01-01
ORD3430,MESSI,,unknown,-1,John,
,messi,,,,,2024/13/01
ORD3432,MESSI,,unknown,,,2024-01-01
ORD3433,MESSI,Electronics,unknown,-1,john ,
,,Electronics,,-1,,
3435,,sports,,,john ,
,MESSI,Electronics,,,,2024-01-01
3437,,sports,unknown,6,JOHN,01/02/2024
,Messi,Electronics,499.79,,,2024/13/01
ORD3439,,Electronics,,-1,john ,01/02/2024
3440,messi,,,-1,john ,2024-01-01
,Messi,Sports,,,JOHN,01/02/2024
ORD3442,Messi!!,Elec ,,10,,2024-01-01
ORD3443,,Electronics,401.29,,,
,,,,,JOHN,
,Messi!!,sports,unknown,,J0hn,
,Messi,sports,132.88,,JOHN,
ORD3447,Messi,Electronics,122.37,4,J0hn,2024-01-01
ORD3448,Messi,,unknown,-1,,2024-01-01
,,Electronics,unknown,,,2024/13/01
3450,,Elec ,437.1,,John,
, Messi ,,,,J0hn,2024/13/01
3452,Messi!!,Electronics,,,John,01/02/2024
,Messi!!,sports,,,J0hn,01/02/2024
ORD3454, Messi ,,unknown,5,,2024-01-01
ORD3455,messi,sports,unknown,-1,J0hn,01/02/2024
ORD3456,MESSI,,,9,JOHN,2024-01-01
, Messi ,,,,John,
,,Elec ,475.99,5,J0hn,
,Messi!!,Electronics,,10,,01/02/2024
, Messi ,Electronics,unknown,,,2024-01-01
,Messi!!,Electronics,356.78,-1,john ,
,Messi!!,,,,,2024-01-01
,Messi,Electronics,202.7,,J0hn,01/02/2024
,,Sports,310.51,,John,2024-01-01
,Messi,sports,,3,John,
, Messi ,Sports,,-1,J0hn,2024/13/01
,,sports,unknown,,john ,01/02/2024
,,Elec ,,,John,01/02/2024
,,sports,,,J0hn,
,,Elec ,,10,J0hn,01/02/2024
,Messi,,,-1,John,
ORD3472,Messi,Elec ,,6,JOHN,2024/13/01
ORD3473,Messi,,,1,,2024-01-01
,Messi!!,Elec ,213.5,3,John,2024-01-01
ORD3475,messi,,,,J0hn,
,Messi!!,,unknown,,,
,messi,,224.16,5,JOHN,01/02/2024
ORD3478,MESSI,Elec ,,-1,JOHN,2024-01-01
ORD3479,messi,sports,,3,John,
, Messi ,,35.73,2,J0hn,2024/13/01
,,sports,255.88,,john ,2024/13/01
,messi,,unknown,,john ,2024/13/01
,,sports,367.61,,john ,2024/13/01
3484,MESSI,Electronics,,2,J0hn,2024/13/01
,,Sports,,,John,2024/13/01
ORD3486,Messi!!,Electronics,284.92,-1,,2024/13/01
3487,,sports,,,john ,2024/13/01
,messi,Electronics,unknown,,JOHN,01/02/2024
ORD3489,Messi!!,sports,unknown,,John,
,Messi!!,Electronics,74.79,,JOHN,01/02/2024
, Messi ,sports,,,J0hn,
,,Elec ,unknown,1,JOHN,
3493, Messi ,,unknown,,,2024/13/01
,Messi,,unknown,9,,
, Messi ,Electronics,,2,John,2024-01-01
3496,Messi,Elec ,235.27,4,,2024/13/01
,,Elec ,,-1,J0hn,
3498,messi,Elec ,,,john ,
ORD3499,MESSI,Sports,,,JOHN,
,MESSI,Sports,,,,01/02/2024
3501,,,,,,
ORD3502,Messi,Sports,unknown,-1,john ,
,Messi,Electronics,167.8,-1,,2024/13/01
,Messi,sports,,,,2024-01-01
ORD3505,,Electronics,246.42,,,2024-01-01
3506,Messi,Sports,,8,,01/02/2024
3507,MESSI,Elec ,275.96,,,
,,Electronics,441.69,,john ,01/02/2024
3509,Messi,sports,,-1,,01/02/2024
,,Sports,278.61,,JOHN,
,,sports,unknown,-1,J0hn,2024-01-01
,MESSI,sports,,2,,2024-01-01
,,Sports,,-1,J0hn,
,Messi,Sports,,,J0hn,01/02/2024
3515,,Elec ,unknown,8,J0hn,01/02/2024
,,,,2,JOHN,2024/13/01
,Messi!!,Sports,497.3,7,J0hn,2024-01-01
,Messi!!,,,-1,,2024-01-01
,,Sports,unknown,-1,J0hn,
3520,MESSI,,unknown,,JOHN,
3521,messi,Elec ,107.89,,J0hn,01/02/2024
ORD3522,,Sports,unknown,4,john ,2024/13/01
3523, Messi ,Elec ,unknown,,J0hn,2024-01-01
3524,messi,,208.41,4,,2024/13/01
3525, Messi ,sports,unknown,-1,john ,01/02/2024
ORD3526,,Electronics,unknown,,,01/02/2024
,MESSI,,,4,john ,2024/13/01
,MESSI,,unknown,-1,,2024-01-01
3529,MESSI,Sports,unknown,-1,john ,
3530,Messi!!,Electronics,,,,2024/13/01
,,Electronics,,,john ,
3532, Messi ,,,7,,
,MESSI,,unknown,,,
3534, Messi ,Electronics,384.66,,J0hn,2024-01-01
,MESSI,,,,J0hn,2024-01-01
,messi,Elec ,unknown,,,2024-01-01
,,Sports,unknown,2,JOHN,
,MESSI,sports,320.86,,,2024/13/01
,,sports,unknown,2,,2024/13/01
ORD3540,Messi,Elec ,433.07,10,JOHN,2024/13/01
,,Sports,unknown,,john ,
3542,messi,Elec ,128.23,-1,,2024/13/01
3543,,,,5,,
3544,,,unknown,,JOHN,
3545,Messi,,unknown,,JOHN,2024/13/01
,MESSI,,86.59,-1,john ,01/02/2024
,,Sports,,-1,John,
3548,,,,,JOHN,
,messi,,,1,JOHN,
ORD3550,,Sports,,5,John,2024/13/01
ORD3551,,Sports,384.3,1,John,2024-01-01
,messi,,463.05,,john ,
,MESSI,,,,John,
3554,Messi,sports,,,J0hn,2024-01-01
, Messi ,,,,,2024-01-01
3556,messi,,,,john ,01/02/2024
,,Electronics,,2,,2024-01-01
,MESSI,Elec ,,-1,J0hn,01/02/2024
3559,,Elec ,205.76,,,2024-01-01
3560,,Elec ,unknown,2,john ,2024-01-01
,,sports,unknown,-1,JOHN,2024-01-01
3562, Messi ,sports,unknown,-1,john ,
,Messi,Elec ,,-1,,2024/13/01
ORD3564,Messi,Sports,50.77,,john ,2024-01-01
,,Electronics,unknown,,john ,2024-01-01
,MESSI,,unknown,,J0hn,01/02/2024
, Messi ,sports,,,J0hn,01/02/2024
,,Elec ,,-1,J0hn,2024-01-01
3569,,,328.13,-1,JOHN,2024/13/01
,,Elec ,,,,2024-01-01
3571,MESSI,Electronics,,3,J0hn,2024-01-01
,,Sports,,,,2024/13/01
,Messi!!,sports,,,,2024/13/01
3574,Messi!!,,,,J0hn,01/02/2024
ORD3575,MESSI,,,-1,,01/02/2024
3576,messi,,183.57,,john ,01/02/2024
,,sports,unknown,,,01/02/2024
,Messi!!,Sports,,1,john ,2024-01-01
ORD3579,Messi,Sports,,2,J0hn,2024/13/01
ORD3580,MESSI,sports,,-1,John,
3581, Messi ,Electronics,495.19,,John,2024/13/01
,Messi!!,,,,J0hn,
, Messi ,Elec ,,,,2024/13/01
ORD3584, Messi ,,unknown,-1,,01/02/2024
ORD3585,Messi,,175.34,1,,2024/13/01
,Messi,sports,unknown,,JOHN,2024-01-01
3587,MESSI,Sports,,5,,
ORD3588,messi,,unknown,9,John,2024/13/01
,Messi,sports,123.92,-1,,2024/13/01
,MESSI,Elec ,213.52,,john ,01/02/2024
ORD3591,,,,,,
,Messi,sports,,,,
,messi,,,-1,JOHN,01/02/2024
3594,MESSI,,,,John,2024-01-01
ORD3595,,Elec ,,,JOHN,
ORD3596,Messi!!,Sports,,2,,
,,Sports,unknown,3,,2024-01-01
,,sports,191.85,,,2024-01-01
,,Electronics,,,JOHN,
,messi,sports,,,,01/02/2024
ORD3601, Messi ,Sports,,,John,2024/13/01
,Messi!!,sports,62.79,-1,J0hn,
ORD3603,,Electronics,22.57,6,J0hn,
,Messi,Sports,,,John,
,,Elec ,unknown,9,john ,2024/13/01
,MESSI,,280.21,,J0hn,2024/13/01
3607,Messi!!,sports,215.78,,J0hn,01/02/2024
ORD3608,,sports,,5,john ,2024/13/01
, Messi ,Electronics,139.52,-1,J0hn,2024/13/01
ORD3610, Messi ,sports,320.13,7,,01/02/2024
ORD3611,Messi,Elec ,unknown,,,
ORD3612,,,,-1,john ,01/02/2024
ORD3613,messi,Sports,,,,2024-01-01
,,Elec ,,,,2024/13/01
,messi,Sports,,5,J0hn,01/02/2024
,Messi!!,,,3,JOHN,
,Messi,,219.65,-1,,2024-01-01
,,,unknown,,J0hn,2024-01-01
,Messi,,,5,john ,
ORD3620,Messi,sports,,-1,,
3621,MESSI,Sports,,,,2024-01-01
ORD3622,MESSI,,unknown,3,JOHN,01/02/2024
,MESSI,Sports,,-1,john ,
3624,MESSI,,unknown,9,john ,
,MESSI,,unknown,,J0hn,2024/13/01
,MESSI,sports,,,J0hn,2024-01-01
ORD3627, Messi ,,262.19,-1,J0hn,
, Messi ,,unknown,,,2024-01-01
,Messi,sports,188.82,2,,
3630,MESSI,Elec ,434.92,9,,2024/13/01
,,,unknown,,JOHN,
ORD3632,,,339.67,,john ,
ORD3633,MESSI,Electronics,unknown,,,
ORD3634,Messi!!,,unknown,,,01/02/2024
,,Elec ,unknown,,,2024/13/01
3636,messi,Sports,,,John,2024/13/01
ORD3637,messi,sports,,,JOHN,2024-01-01
ORD3638,,,485.83,,john ,
,Messi!!,Sports,67.46,,john ,
ORD3640, Messi ,Electronics,11.09,,john ,
ORD3641,Messi,Sports,478.86,-1,John,
,MESSI,sports,,,JOHN,2024-01-01
,,Sports,unknown,,john ,01/02/2024
,,Electronics,329.02,1,,
ORD3645,messi,,unknown,,,01/02/2024
3646,Messi!!,,unknown,7,,2024-01-01
,Messi,,unknown,,john ,2024-01-01
,Messi!!,,,-1,,2024/13/01
, Messi ,Electronics,unknown,,John,01/02/2024
,messi,Sports,unknown,2,john ,01/02/2024
,messi,Sports,320.76,,JOHN,01/02/2024
,Messi!!,Sports,159.07,-1,John,2024/13/01
,,Sports,,8,J0hn,
,Messi!!,Electronics,,3,,
,messi,Electronics,unknown,,,
,Messi,,unknown,-1,,01/02/2024
,Messi,,,-1,JOHN,01/02/2024
,,,,8,,2024/13/01
, Messi ,Sports,,,john ,2024/13/01
3660, Messi ,,,,JOHN,01/02/2024
,Messi,Sports,356.26,,J0hn,
ORD3662, Messi ,Sports,unknown,,John,01/02/2024
3663,messi,,283.18,-1,,2024/13/01
,,,,4,,
,,,,9,,01/02/2024
,MESSI,Sports,unknown,,,2024-01-01
ORD3667,Messi!!,Sports,unknown,,john ,2024-01-01
ORD3668,Messi!!,Electronics,unknown,-1,,
3669, Messi ,,,3,john ,01/02/2024
, Messi ,sports,,,JOHN,
,messi,,,1,JOHN,
3672,messi,Elec ,,5,,2024-01-01
3673,Messi,Sports,369.16,6,,2024-01-01
3674,Messi,sports,,,JOHN,
,Messi!!,sports,unknown,-1,,
3676,Messi,Sports,,1,,
,Messi,,,,John,2024-01-01
3678,,Electronics,,8,,2024-01-01
3679,Messi!!,Elec ,,,john ,01/02/2024
3680,Messi,,,4,,
,,,,,JOHN,2024/13/01
3682,messi,,,,,2024-01-01
ORD3683,Messi,Elec ,,,,
,,Sports,unknown,,John,2024-01-01
,messi,Elec ,,-1,,01/02/2024
,MESSI,Sports,unknown,7,john ,
,MESSI,Sports,,,JOHN,2024-01-01
,messi,Elec ,,,,01/02/2024
,MESSI,,unknown,,John,2024-01-01
, Messi ,,unknown,-1,,2024-01-01
ORD3691, Messi ,Sports,unknown,,John,2024-01-01
ORD3692,messi,Elec ,,,,01/02/2024
,MESSI,,unknown,,,01/02/2024
ORD3694,MESSI,Sports,427.13,,,01/02/2024
,Messi!!,Electronics,,3,,
3696,Messi,sports,,,John,2024-01-01
,MESSI,Elec ,495.3,,john ,
3698,Messi,sports,,4,,
,messi,sports,334.27,,,01/02/2024
,,,unknown,6,JOHN,01/02/2024
3701,,,,10,J0hn,
3702,Messi!!,Sports,,6,John,
3703,,,unknown,,John,2024/13/01
, Messi ,Elec ,,-1,J0hn,01/02/2024
, Messi ,,,2,,2024-01-01
,messi,sports,,,,
,,Elec ,,-1,J0hn,
,messi,sports,362.01,4,,
ORD3709,,sports,,,,01/02/2024
,Messi,,179.8,,J0hn,
, Messi ,sports,143.21,,,
,Messi,Elec ,,,,2024/13/01
3713,MESSI,Electronics,95.36,,,2024-01-01
3714,,Electronics,unknown,,J0hn,
,,,unknown,-1,,
3716,Messi,,,,john ,01/02/2024
3717, Messi ,,,,JOHN,
,Messi!!,,unknown,-1,,2024-01-01
,,sports,,,,01/02/2024
,MESSI,,unknown,5,,2024/13/01
3721,,sports,,,J0hn,01/02/2024
ORD3722,Messi!!,Electronics,366.57,,,
ORD3723,Messi!!,Sports,259.73,-1,J0hn,
,Messi!!,Electronics,,10,john ,2024-01-01
,,sports,,-1,John,01/02/2024
,,sports,,,John,
,messi,Electronics,358.02,,J0hn,01/02/2024
3728, Messi ,Sports,207.33,2,John,
,messi,Electronics,,,John,2024-01-01
, Messi ,sports,,-1,john ,2024-01-01
ORD3731,messi,Elec ,,6,J0hn,
3732,MESSI,sports,376.23,,john ,2024-01-01
,Messi,sports,,-1,john ,
ORD3734,,Sports,,1,,2024/13/01
ORD3735,Messi!!,Elec ,230.07,,J0hn,2024/13/01
,,sports,unknown,,,
ORD3737,,,unknown,8,john ,2024/13/01
ORD3738,,,unknown,,JOHN,2024-01-01
3739,messi,,,-1,JOHN,2024-01-01
,,Elec ,115.29,,,2024-01-01
,,,,3,J0hn,
,Messi,Sports,,1,J0hn,2024/13/01
ORD3743,,Elec ,,7,,
,,,313.55,2,J0hn,2024-01-01
,,Elec ,,-1,,
,Messi,Elec ,,-1,,2024/13/01
ORD3747,messi,,unknown,4,John,2024-01-01
ORD3748,Messi!!,,unknown,,JOHN,2024-01-01
,Messi,Elec ,242.44,,J0hn,
,Messi!!,,,,JOHN,2024/13/01
,,Electronics,,-1,,
ORD3752,Messi,,436.4,-1,,
3753,Messi!!,Sports,,,JOHN,01/02/2024
ORD3754,,,unknown,7,John,
,MESSI,sports,83.0,,,2024-01-01
, Messi ,sports,,-1,,
ORD3757,Messi,Electronics,,-1,J0hn,2024/13/01
ORD3758,messi,,unknown,-1,,
,,Electronics,,-1,,2024/13/01
,MESSI,Elec ,,10,,2024-01-01
ORD3761,Messi,sports,unknown,4,J0hn,2024-01-01
3762, Messi ,sports,,,JOHN,
3763,,Electronics,unknown,,,2024/13/01
,Messi,Sports,,7,JOHN,
3765, Messi ,,,9,JOHN,
3766,messi,sports,unknown,8,john ,
3767,messi,Electronics,,-1,J0hn,
ORD3768,MESSI,sports,,,John,2024-01-01
,Messi,,427.52,-1,J0hn,
,,,145.49,,JOHN,2024-01-01
,,,,,john ,2024/13/01
ORD3772,MESSI,,unknown,,,01/02/2024
,,Sports,,,john ,01/02/2024
3774,messi,sports,215.81,,John,01/02/2024
,,,,,,01/02/2024
3776, Messi ,Elec ,415.43,,J0hn,
3777,,Electronics,unknown,,J0hn,2024/13/01
, Messi ,Sports,unknown,8,john ,
,,Elec ,unknown,-1,,2024/13/01
3780,,sports,unknown,,,2024-01-01
,Messi!!,,unknown,-1,JOHN,
,messi,Elec ,125.13,,,
,Messi,Electronics,,-1,JOHN,
,Messi!!,,,-1,john ,01/02/2024
, Messi ,,,,john ,
ORD3786,Messi,Sports,187.51,,J0hn,2024/13/01
,,,unknown,-1,,2024-01-01
3788,,,229.0,10,john ,01/02/2024
ORD3789,MESSI,,99.85,,J0hn,2024/13/01
3790,,,unknown,,,
,,Elec ,,-1,john ,
,messi,,490.52,9,,
3793, Messi ,Electronics,,,,2024/13/01
3794,messi,,,2,,
,Messi!!,Sports,404.67,,,2024-01-01
, Messi ,Electronics,unknown,,John,2024/13/01
ORD3797,Messi!!,,,9,John,01/02/2024
,,,,9,,01/02/2024
,messi,,,,,2024/13/01
, Messi ,,179.94,,J0hn,
3801,Messi,,,-1,john ,2024/13/01
3802,,Electronics,8.54,-1,JOHN,01/02/2024
, Messi ,Elec ,,,,2024-01-01
3804,,Electronics,,7,J0hn,
,Messi!!,,,,J0hn,
3806,messi,Elec ,208.23,-1,J0hn,
ORD3807,,,,-1,,2024/13/01
ORD3808,Messi!!,,,,,2024-01-01
,Messi!!,sports,unknown,-1,,01/02/2024
ORD3810,Messi,sports,,,,01/02/2024
,Messi!!,Electronics,unknown,,john ,01/02/2024
ORD3812,,sports,,,JOHN,
3813, Messi ,Sports,135.72,-1,J0hn,
,Messi!!,sports,349.6,7,,2024-01-01
ORD3815,,Electronics,,,J0hn,
3816,Messi!!,Sports,,8,JOHN,
ORD3817,,,unknown,10,john ,
,,Electronics,,,john ,2024-01-01
, Messi ,Sports,36.32,,JOHN,
ORD3820, Messi ,sports,,,J0hn,
,,,,,JOHN,
,Messi!!,,,5,,
,messi,Sports,,-1,,2024/13/01
,MESSI,sports,430.0,-1,JOHN,2024/13/01
, Messi ,sports,,,,01/02/2024
3826,messi,Electronics,unknown,-1,john ,
,Messi,Elec ,,-1,john ,2024-01-01
ORD3828,,sports,184.44,7,JOHN,2024-01-01
3829,Messi!!,sports,417.31,-1,JOHN,2024-01-01
,Messi!!,Electronics,unknown,,J0hn,
ORD3831,messi,sports,,,John,2024/13/01
3832,,Elec ,,6,john ,01/02/2024
,messi,,unknown,,J0hn,2024/13/01
ORD3834,Messi!!,Elec ,300.63,9,J0hn,2024-01-01
,Messi!!,Sports,unknown,,J0hn,
ORD3836,MESSI,Elec ,267.53,-1,john ,01/02/2024
,Messi,Sports,,3,,2024/13/01
ORD3838,messi,,441.12,,J0hn,2024/13/01
3839,Messi!!,sports,unknown,,,2024/13/01
3840,MESSI,Electronics,,-1,JOHN,
ORD3841,MESSI,sports,,-1,,01/02/2024
, Messi ,,343.21,5,J0hn,
ORD3843,Messi,,,,J0hn,2024-01-01
ORD3844, Messi ,Sports,unknown,-1,,01/02/2024
3845,MESSI,Sports,,,,01/02/2024
,Messi,Elec ,,-1,john ,2024/13/01
,messi,sports,unknown,,,2024/13/01
ORD3848,,,,6,JOHN,
3849,,Electronics,,-1,,01/02/2024
,Messi!!,Electronics,398.5,,J0hn,2024-01-01
,,Elec ,,9,,
, Messi ,sports,unknown,,,
3853,,,unknown,6,JOHN,01/02/2024
3854, Messi ,Sports,449.62,6,John,2024/13/01
3855,,Elec ,29.33,,JOHN,
,Messi,sports,,,,01/02/2024
3857,MESSI,Sports,unknown,-1,JOHN,2024-01-01
,Messi!!,,,3,JOHN,2024/13/01
,messi,sports,unknown,-1,John,01/02/2024
,MESSI,sports,113.59,7,john ,01/02/2024
,,,423.78,-1,,
3862,Messi!!,sports,,-1,,01/02/2024
,Messi,Electronics,216.47,9,john ,2024/13/01
ORD3864,,Elec ,unknown,,john ,2024-01-01
,MESSI,Sports,,10,John,2024-01-01
ORD3866,,sports,,-1,,2024/13/01
,MESSI,Electronics,unknown,,J0hn,2024/13/01
,,,102.63,7,JOHN,
,messi,,459.82,,John,
3870,Messi,sports,unknown,,,2024/13/01
3871,messi,,,,,
ORD3872,Messi!!,Electronics,unknown,-1,J0hn,
ORD3873,messi,,,-1,John,01/02/2024
,Messi!!,Electronics,,,JOHN,2024-01-01
,,,,-1,,2024/13/01
,MESSI,Electronics,,-1,J0hn,
ORD3877,Messi!!,sports,,-1,john ,2024/13/01
ORD3878,messi,,399.31,,J0hn,
ORD3879,messi,Sports,unknown,,John,2024-01-01
,,sports,unknown,5,john ,
3881,MESSI,Electronics,,10,John,01/02/2024
,Messi!!,sports,unknown,,john ,
,MESSI,,93.26,-1,John,2024/13/01
3884,Messi,,,,john ,2024-01-01
3885,,,,2,john ,
3886,,,207.08,,J0hn,
,messi,Elec ,,-1,J0hn,
,,sports,,,,2024-01-01
,Messi!!,,,,,01/02/2024
ORD3890,,Elec ,22.31,7,john ,
ORD3891,,Sports,unknown,,JOHN,2024/13/01
3892,MESSI,,,,john ,2024-01-01
, Messi ,,,3,john ,2024-01-01
,Messi!!,Electronics,,-1,,01/02/2024
ORD3895,MESSI,,,-1,JOHN,
,,Electronics,,6,,2024/13/01
, Messi ,Sports,29.27,2,J0hn,01/02/2024
,Messi,Sports,unknown,-1,John,2024/13/01
ORD3899,messi,Elec ,,2,JOHN,
ORD3900,Messi!!,Sports,unknown,5,john ,2024-01-01
ORD3901,,Electronics,unknown,2,JOHN,
ORD3902,Messi,Electronics,unknown,,,01/02/2024
,messi,Elec ,unknown,-1,JOHN,01/02/2024
,Messi!!,,,1,J0hn,
,,sports,,4,JOHN,2024-01-01
ORD3906,,,31.93,,J0hn,2024-01-01
ORD3907,,Elec ,334.78,,,2024/13/01
,MESSI,Elec ,,,J0hn,
,MESSI,,,,john ,2024/13/01
ORD3910,MESSI,Electronics,295.15,,john ,2024-01-01
,messi,Electronics,,,john ,
ORD3912, Messi ,sports,154.77,,J0hn,2024/13/01
,Messi,,,1,J0hn,2024/13/01
,,sports,unknown,,,2024-01-01
ORD3915,Messi,,,,J0hn,2024-01-01
ORD3916,Messi,sports,470.7,,,2024-01-01
,,Sports,,-1,JOHN,
ORD3918,messi,Elec ,,2,,01/02/2024
ORD3919,Messi!!,,466.5,-1,JOHN,
,,Elec ,,-1,,
ORD3921, Messi ,Sports,unknown,,J0hn,
,MESSI,Sports,479.17,,John,2024/13/01
ORD3923,Messi!!,sports,unknown,,john ,2024-01-01
3924,Messi!!,,unknown,9,john ,
,Messi,Sports,unknown,,,2024-01-01
,messi,,,-1,,2024/13/01
ORD3927,,,448.47,4,,
,messi,Elec ,32.52,-1,john ,01/02/2024
,messi,,473.29,-1,J0hn,2024-01-01
ORD3930,Messi,,,3,J0hn,2024/13/01
,Messi!!,,,,J0hn,2024-01-01
,MESSI,Sports,,-1,John,2024/13/01
,MESSI,sports,,-1,,
,,Electronics,183.05,,JOHN,2024-01-01
ORD3935,messi,Electronics,,10,john ,01/02/2024
,,,,,John,2024-01-01
,,,,,JOHN,
3938,Messi,sports,,4,,2024-01-01
ORD3939,,Elec ,294.75,,JOHN,
3940,,Electronics,unknown,,,2024-01-01
, Messi ,,unknown,-1,J0hn,
ORD3942,MESSI,Sports,,-1,,
, Messi ,Sports,405.35,2,John,01/02/2024
ORD3944,messi,Elec ,,,John,2024-01-01
, Messi ,Elec ,,6,john ,01/02/2024
, Messi ,Elec ,,,,
,messi,Elec ,35.09,,JOHN,2024/13/01
,MESSI,sports,203.45,,john ,2024-01-01
ORD3949,,Elec ,,-1,JOHN,
,,Electronics,,5,John,
,MESSI,Electronics,,,john ,
,,,,3,,
3953,Messi,sports,unknown,-1,J0hn,
,,Electronics,unknown,,,2024/13/01
,messi,Sports,unknown,,,
3956,Messi,Electronics,,,,2024/13/01
ORD3957,MESSI,,,-1,,
,Messi,,7.45,-1,,01/02/2024
3959, Messi ,Electronics,,7,John,01/02/2024
3960,messi,Elec ,394.82,-1,J0hn,2024/13/01
ORD3961,,,234.78,,J0hn,
,,sports,,-1,,01/02/2024
ORD3963, Messi ,Electronics,,,John,
, Messi ,,,,,
, Messi ,sports,487.11,,JOHN,
,messi,Electronics,,2,john ,2024/13/01
,Messi!!,sports,unknown,-1,J0hn,
ORD3968,Messi,sports,,-1,J0hn,2024-01-01
,messi,Sports,unknown,8,J0hn,01/02/2024
3970,,Sports,309.32,,John,
,messi,Electronics,410.45,-1,J0hn,2024/13/01
ORD3972,Messi,Sports,,-1,john ,
ORD3973,Messi,Sports,unknown,,John,
3974,Messi!!,,unknown,,John,2024/13/01
,,sports,,-1,John,2024-01-01
ORD3976,,,278.49,2,,
